V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,subj_name,block,card_shown,correct_card,card_chosen_if_perseveration,trial_in_a_sequence,name_of_task,card_shape,card_number,card_color,rt,is_correct,chosen_card,is_error,is_perseverative_error,is_non_perseverative_error,group
60,4,3,7,color,triangle,3,yellow,1275,1,4,0,0,0,wcst_pazienti.2021-01-13-1620.data.cf1e5820-2311-4c41-82d1-cc09cb3c0f75.txt,6,60,4,3,7,color,triangle,3,yellow,1275,1,4,0,0,0,an
43,1,3,8,color,star,3,red,2120,1,1,0,0,0,wcst_pazienti.2021-01-13-1620.data.cf1e5820-2311-4c41-82d1-cc09cb3c0f75.txt,6,43,1,3,8,color,star,3,red,2120,1,1,0,0,0,an
8,4,2,9,color,circle,2,yellow,1394,1,4,0,0,0,wcst_pazienti.2021-01-13-1620.data.cf1e5820-2311-4c41-82d1-cc09cb3c0f75.txt,6,8,4,2,9,color,circle,2,yellow,1394,1,4,0,0,0,an
18,2,1,10,color,cross,1,green,1281,1,2,0,0,0,wcst_pazienti.2021-01-13-1620.data.cf1e5820-2311-4c41-82d1-cc09cb3c0f75.txt,6,18,2,1,10,color,cross,1,green,1281,1,2,0,0,0,an
40,4,0,1,shape,star,2,yellow,3901,1,4,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,1,40,4,0,1,shape,star,2,yellow,3901,1,4,0,0,0,an
35,4,0,2,shape,star,1,red,5519,1,4,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,1,35,4,0,2,shape,star,1,red,5519,1,4,0,0,0,an
52,2,0,3,shape,triangle,1,yellow,1686,1,2,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,1,52,2,0,3,shape,triangle,1,yellow,1686,1,2,0,0,0,an
34,4,0,4,shape,star,1,green,1847,1,4,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,1,34,4,0,4,shape,star,1,green,1847,1,4,0,0,0,an
33,4,0,5,shape,star,1,blue,1366,1,4,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,1,33,4,0,5,shape,star,1,blue,1366,1,4,0,0,0,an
1,1,0,6,shape,circle,1,blue,1619,1,1,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,1,1,1,0,6,shape,circle,1,blue,1619,1,1,0,0,0,an
39,4,0,7,shape,star,2,red,1743,1,4,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,1,39,4,0,7,shape,star,2,red,1743,1,4,0,0,0,an
7,1,0,8,shape,circle,2,red,1479,1,1,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,1,7,1,0,8,shape,circle,2,red,1479,1,1,0,0,0,an
56,2,0,9,shape,triangle,2,yellow,1727,1,2,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,1,56,2,0,9,shape,triangle,2,yellow,1727,1,2,0,0,0,an
14,1,0,10,shape,circle,4,green,1517,1,1,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,1,14,1,0,10,shape,circle,4,green,1517,1,1,0,0,0,an
62,4,2,1,number,triangle,4,green,1316,2,2,1,1,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,2,62,4,2,1,number,triangle,4,green,1316,2,2,1,1,0,an
58,3,2,2,number,triangle,3,green,3357,1,3,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,2,58,3,2,2,number,triangle,3,green,3357,1,3,0,0,0,an
26,3,3,3,number,cross,3,green,1133,1,3,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,2,26,3,3,3,number,cross,3,green,1133,1,3,0,0,0,an
30,4,3,4,number,cross,4,green,1373,1,4,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,2,30,4,3,4,number,cross,4,green,1373,1,4,0,0,0,an
50,1,2,5,number,triangle,1,green,1712,1,1,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,2,50,1,2,5,number,triangle,1,green,1712,1,1,0,0,0,an
17,1,3,6,number,cross,1,blue,2270,1,1,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,2,17,1,3,6,number,cross,1,blue,2270,1,1,0,0,0,an
11,3,1,7,number,circle,3,red,2217,1,3,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,2,11,3,1,7,number,circle,3,red,2217,1,3,0,0,0,an
53,2,2,8,number,triangle,2,blue,1407,1,2,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,2,53,2,2,8,number,triangle,2,blue,1407,1,2,0,0,0,an
16,4,1,9,number,circle,4,yellow,1701,1,4,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,2,16,4,1,9,number,circle,4,yellow,1701,1,4,0,0,0,an
37,2,4,10,number,star,2,blue,1851,1,2,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,2,37,2,4,10,number,star,2,blue,1851,1,2,0,0,0,an
46,2,4,1,color,star,4,green,1393,2,4,1,1,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,3,46,2,4,1,color,star,4,green,1393,2,4,1,1,0,an
45,3,4,2,color,star,4,blue,1293,1,3,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,3,45,3,4,2,color,star,4,blue,1293,1,3,0,0,0,an
27,1,3,3,color,cross,3,red,1490,1,1,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,3,27,1,3,3,color,cross,3,red,1490,1,1,0,0,0,an
15,1,4,4,color,circle,4,red,1191,1,1,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,3,15,1,4,4,color,circle,4,red,1191,1,1,0,0,0,an
19,1,1,5,color,cross,1,red,913,1,1,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,3,19,1,1,5,color,cross,1,red,913,1,1,0,0,0,an
57,3,3,6,color,triangle,3,blue,1282,1,3,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,3,57,3,3,6,color,triangle,3,blue,1282,1,3,0,0,0,an
22,2,2,7,color,cross,2,green,2862,1,2,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,3,22,2,2,7,color,cross,2,green,2862,1,2,0,0,0,an
49,3,1,8,color,triangle,1,blue,1071,1,3,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,3,49,3,1,8,color,triangle,1,blue,1071,1,3,0,0,0,an
51,1,1,9,color,triangle,1,red,1346,1,1,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,3,51,1,1,9,color,triangle,1,red,1346,1,1,0,0,0,an
13,3,4,10,color,circle,4,blue,1280,1,3,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,3,13,3,4,10,color,circle,4,blue,1280,1,3,0,0,0,an
32,3,4,1,shape,cross,4,yellow,1346,2,4,1,1,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,4,32,3,4,1,shape,cross,4,yellow,1346,2,4,1,1,0,an
28,3,4,2,shape,cross,3,yellow,1546,1,3,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,4,28,3,4,2,shape,cross,3,yellow,1546,1,3,0,0,0,an
23,3,1,3,shape,cross,2,red,1271,1,3,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,4,23,3,1,3,shape,cross,2,red,1271,1,3,0,0,0,an
9,1,3,4,shape,circle,3,blue,1823,2,3,1,1,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,4,9,1,3,4,shape,circle,3,blue,1823,2,3,1,1,0,an
64,2,4,5,shape,triangle,4,yellow,1370,1,2,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,4,64,2,4,5,shape,triangle,4,yellow,1370,1,2,0,0,0,an
36,4,4,6,shape,star,1,yellow,1972,1,4,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,4,36,4,4,6,shape,star,1,yellow,1972,1,4,0,0,0,an
63,2,1,7,shape,triangle,4,red,3197,1,2,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,4,63,2,1,7,shape,triangle,4,red,3197,1,2,0,0,0,an
59,2,1,8,shape,triangle,3,red,1191,1,2,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,4,59,2,1,8,shape,triangle,3,red,1191,1,2,0,0,0,an
20,3,4,9,shape,cross,1,yellow,1951,1,3,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,4,20,3,4,9,shape,cross,1,yellow,1951,1,3,0,0,0,an
2,1,2,10,shape,circle,1,green,1360,1,1,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,4,2,1,2,10,shape,circle,1,green,1360,1,1,0,0,0,an
24,2,3,1,number,cross,2,yellow,1535,2,3,1,1,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,5,24,2,3,1,number,cross,2,yellow,1535,2,3,1,1,0,an
5,2,1,2,number,circle,2,blue,1850,1,2,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,5,5,2,1,2,number,circle,2,blue,1850,1,2,0,0,0,an
42,3,4,3,number,star,3,green,1182,1,3,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,5,42,3,4,3,number,star,3,green,1182,1,3,0,0,0,an
10,3,1,4,number,circle,3,green,1475,1,3,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,5,10,3,1,4,number,circle,3,green,1475,1,3,0,0,0,an
29,4,3,5,number,cross,4,blue,1561,1,4,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,5,29,4,3,5,number,cross,4,blue,1561,1,4,0,0,0,an
47,4,4,6,number,star,4,red,1131,1,4,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,5,47,4,4,6,number,star,4,red,1131,1,4,0,0,0,an
31,4,3,7,number,cross,4,red,901,1,4,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,5,31,4,3,7,number,cross,4,red,901,1,4,0,0,0,an
38,2,4,8,number,star,2,green,1225,1,2,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,5,38,2,4,8,number,star,2,green,1225,1,2,0,0,0,an
21,2,3,9,number,cross,2,blue,915,1,2,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,5,21,2,3,9,number,cross,2,blue,915,1,2,0,0,0,an
6,2,1,10,number,circle,2,green,867,1,2,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,5,6,2,1,10,number,circle,2,green,867,1,2,0,0,0,an
12,4,3,1,color,circle,3,yellow,1167,2,3,1,1,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,6,12,4,3,1,color,circle,3,yellow,1167,2,3,1,1,0,an
61,3,4,2,color,triangle,4,blue,1017,1,3,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,6,61,3,4,2,color,triangle,4,blue,1017,1,3,0,0,0,an
55,1,2,3,color,triangle,2,red,1176,1,1,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,6,55,1,2,3,color,triangle,2,red,1176,1,1,0,0,0,an
41,3,3,4,color,star,3,blue,1499,1,3,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,6,41,3,3,4,color,star,3,blue,1499,1,3,0,0,0,an
44,4,3,5,color,star,3,yellow,1698,1,4,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,6,44,4,3,5,color,star,3,yellow,1698,1,4,0,0,0,an
4,4,1,6,color,circle,1,yellow,1753,1,4,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,6,4,4,1,6,color,circle,1,yellow,1753,1,4,0,0,0,an
60,4,3,7,color,triangle,3,yellow,1498,1,4,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,6,60,4,3,7,color,triangle,3,yellow,1498,1,4,0,0,0,an
43,1,3,8,color,star,3,red,1502,1,1,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,6,43,1,3,8,color,star,3,red,1502,1,1,0,0,0,an
8,4,2,9,color,circle,2,yellow,1819,1,4,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,6,8,4,2,9,color,circle,2,yellow,1819,1,4,0,0,0,an
18,2,1,10,color,cross,1,green,1786,1,2,0,0,0,wcst_pazienti.2021-01-13-1802.data.df6df439-588d-4838-95d6-1b8e917d0143.txt,6,18,2,1,10,color,cross,1,green,1786,1,2,0,0,0,an
40,4,0,1,shape,star,2,yellow,2297,2,2,1,0,1,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,1,40,4,0,1,shape,star,2,yellow,2297,2,2,1,0,1,an
35,4,0,2,shape,star,1,red,2679,2,1,1,0,1,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,1,35,4,0,2,shape,star,1,red,2679,2,1,1,0,1,an
52,2,0,3,shape,triangle,1,yellow,7485,2,1,1,0,1,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,1,52,2,0,3,shape,triangle,1,yellow,7485,2,1,1,0,1,an
34,4,0,4,shape,star,1,green,2233,1,4,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,1,34,4,0,4,shape,star,1,green,2233,1,4,0,0,0,an
33,4,0,5,shape,star,1,blue,1067,1,4,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,1,33,4,0,5,shape,star,1,blue,1067,1,4,0,0,0,an
1,1,0,6,shape,circle,1,blue,646,2,4,1,0,1,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,1,1,1,0,6,shape,circle,1,blue,646,2,4,1,0,1,an
39,4,0,7,shape,star,2,red,1692,1,4,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,1,39,4,0,7,shape,star,2,red,1692,1,4,0,0,0,an
7,1,0,8,shape,circle,2,red,1818,1,1,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,1,7,1,0,8,shape,circle,2,red,1818,1,1,0,0,0,an
56,2,0,9,shape,triangle,2,yellow,1702,1,2,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,1,56,2,0,9,shape,triangle,2,yellow,1702,1,2,0,0,0,an
14,1,0,10,shape,circle,4,green,1687,1,1,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,1,14,1,0,10,shape,circle,4,green,1687,1,1,0,0,0,an
62,4,2,1,number,triangle,4,green,1855,2,2,1,1,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,2,62,4,2,1,number,triangle,4,green,1855,2,2,1,1,0,an
58,3,2,2,number,triangle,3,green,2494,1,3,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,2,58,3,2,2,number,triangle,3,green,2494,1,3,0,0,0,an
26,3,3,3,number,cross,3,green,2001,1,3,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,2,26,3,3,3,number,cross,3,green,2001,1,3,0,0,0,an
30,4,3,4,number,cross,4,green,1980,1,4,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,2,30,4,3,4,number,cross,4,green,1980,1,4,0,0,0,an
50,1,2,5,number,triangle,1,green,2222,1,1,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,2,50,1,2,5,number,triangle,1,green,2222,1,1,0,0,0,an
17,1,3,6,number,cross,1,blue,876,1,1,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,2,17,1,3,6,number,cross,1,blue,876,1,1,0,0,0,an
11,3,1,7,number,circle,3,red,1649,1,3,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,2,11,3,1,7,number,circle,3,red,1649,1,3,0,0,0,an
53,2,2,8,number,triangle,2,blue,1477,1,2,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,2,53,2,2,8,number,triangle,2,blue,1477,1,2,0,0,0,an
16,4,1,9,number,circle,4,yellow,1864,1,4,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,2,16,4,1,9,number,circle,4,yellow,1864,1,4,0,0,0,an
37,2,4,10,number,star,2,blue,1445,1,2,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,2,37,2,4,10,number,star,2,blue,1445,1,2,0,0,0,an
46,2,4,1,color,star,4,green,1490,2,4,1,1,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,3,46,2,4,1,color,star,4,green,1490,2,4,1,1,0,an
45,3,4,2,color,star,4,blue,1203,1,3,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,3,45,3,4,2,color,star,4,blue,1203,1,3,0,0,0,an
27,1,3,3,color,cross,3,red,1757,1,1,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,3,27,1,3,3,color,cross,3,red,1757,1,1,0,0,0,an
15,1,4,4,color,circle,4,red,829,1,1,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,3,15,1,4,4,color,circle,4,red,829,1,1,0,0,0,an
19,1,1,5,color,cross,1,red,1327,1,1,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,3,19,1,1,5,color,cross,1,red,1327,1,1,0,0,0,an
57,3,3,6,color,triangle,3,blue,2087,1,3,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,3,57,3,3,6,color,triangle,3,blue,2087,1,3,0,0,0,an
22,2,2,7,color,cross,2,green,1532,1,2,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,3,22,2,2,7,color,cross,2,green,1532,1,2,0,0,0,an
49,3,1,8,color,triangle,1,blue,1241,1,3,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,3,49,3,1,8,color,triangle,1,blue,1241,1,3,0,0,0,an
51,1,1,9,color,triangle,1,red,1610,1,1,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,3,51,1,1,9,color,triangle,1,red,1610,1,1,0,0,0,an
13,3,4,10,color,circle,4,blue,1671,1,3,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,3,13,3,4,10,color,circle,4,blue,1671,1,3,0,0,0,an
32,3,4,1,shape,cross,4,yellow,1762,2,4,1,1,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,4,32,3,4,1,shape,cross,4,yellow,1762,2,4,1,1,0,an
28,3,4,2,shape,cross,3,yellow,1741,1,3,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,4,28,3,4,2,shape,cross,3,yellow,1741,1,3,0,0,0,an
23,3,1,3,shape,cross,2,red,1022,1,3,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,4,23,3,1,3,shape,cross,2,red,1022,1,3,0,0,0,an
9,1,3,4,shape,circle,3,blue,1640,1,1,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,4,9,1,3,4,shape,circle,3,blue,1640,1,1,0,0,0,an
64,2,4,5,shape,triangle,4,yellow,1578,2,4,1,1,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,4,64,2,4,5,shape,triangle,4,yellow,1578,2,4,1,1,0,an
36,4,4,6,shape,star,1,yellow,1635,2,1,1,0,1,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,4,36,4,4,6,shape,star,1,yellow,1635,2,1,1,0,1,an
63,2,1,7,shape,triangle,4,red,2233,2,1,1,1,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,4,63,2,1,7,shape,triangle,4,red,2233,2,1,1,1,0,an
59,2,1,8,shape,triangle,3,red,1581,2,3,1,0,1,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,4,59,2,1,8,shape,triangle,3,red,1581,2,3,1,0,1,an
20,3,4,9,shape,cross,1,yellow,3187,2,2,1,0,1,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,4,20,3,4,9,shape,cross,1,yellow,3187,2,2,1,0,1,an
2,1,2,10,shape,circle,1,green,3147,1,1,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,4,2,1,2,10,shape,circle,1,green,3147,1,1,0,0,0,an
24,2,3,1,number,cross,2,yellow,1895,1,2,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,5,24,2,3,1,number,cross,2,yellow,1895,1,2,0,0,0,an
5,2,1,2,number,circle,2,blue,1162,1,2,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,5,5,2,1,2,number,circle,2,blue,1162,1,2,0,0,0,an
42,3,4,3,number,star,3,green,1831,1,3,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,5,42,3,4,3,number,star,3,green,1831,1,3,0,0,0,an
10,3,1,4,number,circle,3,green,1773,1,3,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,5,10,3,1,4,number,circle,3,green,1773,1,3,0,0,0,an
29,4,3,5,number,cross,4,blue,1660,1,4,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,5,29,4,3,5,number,cross,4,blue,1660,1,4,0,0,0,an
47,4,4,6,number,star,4,red,1137,1,4,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,5,47,4,4,6,number,star,4,red,1137,1,4,0,0,0,an
31,4,3,7,number,cross,4,red,947,1,4,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,5,31,4,3,7,number,cross,4,red,947,1,4,0,0,0,an
38,2,4,8,number,star,2,green,1570,1,2,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,5,38,2,4,8,number,star,2,green,1570,1,2,0,0,0,an
21,2,3,9,number,cross,2,blue,1087,1,2,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,5,21,2,3,9,number,cross,2,blue,1087,1,2,0,0,0,an
6,2,1,10,number,circle,2,green,2620,1,2,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,5,6,2,1,10,number,circle,2,green,2620,1,2,0,0,0,an
12,4,3,1,color,circle,3,yellow,2060,2,3,1,1,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,6,12,4,3,1,color,circle,3,yellow,2060,2,3,1,1,0,an
61,3,4,2,color,triangle,4,blue,2339,2,4,1,1,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,6,61,3,4,2,color,triangle,4,blue,2339,2,4,1,1,0,an
55,1,2,3,color,triangle,2,red,1123,2,2,1,1,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,6,55,1,2,3,color,triangle,2,red,1123,2,2,1,1,0,an
41,3,3,4,color,star,3,blue,1715,1,3,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,6,41,3,3,4,color,star,3,blue,1715,1,3,0,0,0,an
44,4,3,5,color,star,3,yellow,1424,1,4,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,6,44,4,3,5,color,star,3,yellow,1424,1,4,0,0,0,an
4,4,1,6,color,circle,1,yellow,2107,1,4,0,0,0,wcst_pazienti.2021-01-14-1031.data.7ec28271-f912-4bb1-b3f4-140925594a39.txt,6,4,4,1,6,color,circle,1,yellow,2107,1,4,0,0,0,an
