stim_category,stim_position,task_type,food_img,plant_img,block_type,is_task_switch,is_correct,rt,subj_id,trial,group
mixed,4,2,1,1,0,0,1,781,ma_za_2002_02_28_051_f,100,AN
mixed,1,1,4,4,0,1,1,1146,ma_za_2002_02_28_051_f,101,AN
mixed,2,1,1,1,0,0,1,706,ma_za_2002_02_28_051_f,102,AN
mixed,3,2,3,8,0,1,2,1193,ma_za_2002_02_28_051_f,103,AN
mixed,4,2,7,1,0,0,1,4274,ma_za_2002_02_28_051_f,104,AN
mixed,1,1,4,8,0,1,1,1303,ma_za_2002_02_28_051_f,105,AN
mixed,2,1,7,1,0,0,1,1378,ma_za_2002_02_28_051_f,106,AN
mixed,3,2,1,7,0,1,1,2608,ma_za_2002_02_28_051_f,107,AN
mixed,4,2,2,8,0,0,1,891,ma_za_2002_02_28_051_f,108,AN
mixed,1,1,6,2,0,1,1,1711,ma_za_2002_02_28_051_f,109,AN
mixed,2,1,2,1,0,0,1,856,ma_za_2002_02_28_051_f,110,AN
mixed,3,2,5,2,0,1,2,3542,ma_za_2002_02_28_051_f,111,AN
mixed,4,2,8,1,0,0,1,2704,ma_za_2002_02_28_051_f,112,AN
mixed,1,1,4,7,0,1,1,1875,ma_za_2002_02_28_051_f,113,AN
mixed,2,1,8,5,0,0,1,1186,ma_za_2002_02_28_051_f,114,AN
mixed,3,2,1,2,0,1,2,1888,ma_za_2002_02_28_051_f,115,AN
mixed,4,2,3,7,0,0,2,1523,ma_za_2002_02_28_051_f,116,AN
mixed,1,1,1,1,0,1,1,1809,ma_za_2002_02_28_051_f,117,AN
mixed,2,1,7,3,0,0,1,1268,ma_za_2002_02_28_051_f,118,AN
mixed,3,2,4,5,0,1,1,1525,ma_za_2002_02_28_051_f,119,AN
mixed,4,2,5,4,0,0,1,1405,ma_za_2002_02_28_051_f,120,AN
food,1,1,8,5,1,1,1,4474,ch_pi_2001_10_08_418_f,1,AN
food,2,1,4,6,1,0,1,2271,ch_pi_2001_10_08_418_f,2,AN
food,1,1,7,1,1,0,1,1620,ch_pi_2001_10_08_418_f,3,AN
food,2,1,4,8,1,0,1,1489,ch_pi_2001_10_08_418_f,4,AN
food,1,1,8,4,1,0,1,1433,ch_pi_2001_10_08_418_f,5,AN
food,2,1,3,5,1,0,1,1295,ch_pi_2001_10_08_418_f,6,AN
food,1,1,7,3,1,0,1,874,ch_pi_2001_10_08_418_f,7,AN
food,2,1,1,4,1,0,1,839,ch_pi_2001_10_08_418_f,8,AN
food,1,1,3,3,1,0,1,1116,ch_pi_2001_10_08_418_f,9,AN
food,2,1,4,6,1,0,1,899,ch_pi_2001_10_08_418_f,10,AN
food,1,1,6,2,1,0,1,1400,ch_pi_2001_10_08_418_f,11,AN
food,2,1,8,7,1,0,1,1190,ch_pi_2001_10_08_418_f,12,AN
food,1,1,7,1,1,0,1,750,ch_pi_2001_10_08_418_f,13,AN
food,2,1,6,2,1,0,1,1114,ch_pi_2001_10_08_418_f,14,AN
food,1,1,1,7,1,0,1,889,ch_pi_2001_10_08_418_f,15,AN
food,2,1,5,8,1,0,1,1913,ch_pi_2001_10_08_418_f,16,AN
food,1,1,4,5,1,0,1,902,ch_pi_2001_10_08_418_f,17,AN
food,2,1,6,3,1,0,1,1286,ch_pi_2001_10_08_418_f,18,AN
food,1,1,8,2,1,0,1,983,ch_pi_2001_10_08_418_f,19,AN
food,2,1,1,7,1,0,1,1274,ch_pi_2001_10_08_418_f,20,AN
food,1,1,5,4,1,0,1,956,ch_pi_2001_10_08_418_f,21,AN
food,2,1,1,2,1,0,1,1057,ch_pi_2001_10_08_418_f,22,AN
food,1,1,6,5,1,0,1,1168,ch_pi_2001_10_08_418_f,23,AN
food,2,1,2,1,1,0,1,1119,ch_pi_2001_10_08_418_f,24,AN
food,1,1,7,3,1,0,1,955,ch_pi_2001_10_08_418_f,25,AN
food,2,1,5,1,1,0,1,730,ch_pi_2001_10_08_418_f,26,AN
food,1,1,4,3,1,0,1,768,ch_pi_2001_10_08_418_f,27,AN
food,2,1,2,4,1,0,1,1453,ch_pi_2001_10_08_418_f,28,AN
food,1,1,8,5,1,0,1,1018,ch_pi_2001_10_08_418_f,29,AN
food,2,1,3,2,1,0,1,655,ch_pi_2001_10_08_418_f,30,AN
food,1,1,8,5,1,0,1,1171,ch_pi_2001_10_08_418_f,31,AN
food,2,1,5,8,1,0,1,937,ch_pi_2001_10_08_418_f,32,AN
food,1,1,7,5,1,0,1,778,ch_pi_2001_10_08_418_f,33,AN
food,2,1,3,4,1,0,1,718,ch_pi_2001_10_08_418_f,34,AN
food,1,1,2,6,1,0,1,931,ch_pi_2001_10_08_418_f,35,AN
food,2,1,1,2,1,0,1,705,ch_pi_2001_10_08_418_f,36,AN
food,1,1,5,5,1,0,1,924,ch_pi_2001_10_08_418_f,37,AN
food,2,1,4,3,1,0,1,714,ch_pi_2001_10_08_418_f,38,AN
food,1,1,6,4,1,0,1,1225,ch_pi_2001_10_08_418_f,39,AN
food,2,1,1,7,1,0,1,1368,ch_pi_2001_10_08_418_f,40,AN
plants,3,2,3,2,2,1,1,4625,ch_pi_2001_10_08_418_f,41,AN
plants,4,2,2,1,2,0,1,1160,ch_pi_2001_10_08_418_f,42,AN
plants,3,2,6,7,2,0,1,1301,ch_pi_2001_10_08_418_f,43,AN
plants,4,2,7,8,2,0,1,1087,ch_pi_2001_10_08_418_f,44,AN
plants,3,2,3,2,2,0,1,1145,ch_pi_2001_10_08_418_f,45,AN
plants,4,2,4,5,2,0,1,1021,ch_pi_2001_10_08_418_f,46,AN
plants,3,2,3,8,2,0,1,912,ch_pi_2001_10_08_418_f,47,AN
plants,4,2,1,5,2,0,1,756,ch_pi_2001_10_08_418_f,48,AN
plants,3,2,8,2,2,0,1,704,ch_pi_2001_10_08_418_f,49,AN
plants,4,2,7,6,2,0,1,932,ch_pi_2001_10_08_418_f,50,AN
plants,3,2,4,7,2,0,1,1022,ch_pi_2001_10_08_418_f,51,AN
plants,4,2,2,6,2,0,1,595,ch_pi_2001_10_08_418_f,52,AN
plants,3,2,8,7,2,0,1,460,ch_pi_2001_10_08_418_f,53,AN
plants,4,2,1,2,2,0,1,635,ch_pi_2001_10_08_418_f,54,AN
plants,3,2,3,1,2,0,1,692,ch_pi_2001_10_08_418_f,55,AN
plants,4,2,6,3,2,0,1,906,ch_pi_2001_10_08_418_f,56,AN
plants,3,2,8,7,2,0,1,995,ch_pi_2001_10_08_418_f,57,AN
plants,4,2,7,5,2,0,1,518,ch_pi_2001_10_08_418_f,58,AN
plants,3,2,8,3,2,0,1,850,ch_pi_2001_10_08_418_f,59,AN
plants,4,2,4,4,2,0,1,669,ch_pi_2001_10_08_418_f,60,AN
plants,3,2,2,3,2,0,1,524,ch_pi_2001_10_08_418_f,61,AN
plants,4,2,7,6,2,0,1,630,ch_pi_2001_10_08_418_f,62,AN
plants,3,2,8,2,2,0,1,795,ch_pi_2001_10_08_418_f,63,AN
plants,4,2,1,7,2,0,1,1701,ch_pi_2001_10_08_418_f,64,AN
plants,3,2,2,8,2,0,1,426,ch_pi_2001_10_08_418_f,65,AN
plants,4,2,5,6,2,0,1,1243,ch_pi_2001_10_08_418_f,66,AN
plants,3,2,4,2,2,0,1,710,ch_pi_2001_10_08_418_f,67,AN
plants,4,2,7,1,2,0,1,523,ch_pi_2001_10_08_418_f,68,AN
plants,3,2,1,5,2,0,1,825,ch_pi_2001_10_08_418_f,69,AN
plants,4,2,6,1,2,0,1,514,ch_pi_2001_10_08_418_f,70,AN
plants,3,2,3,6,2,0,1,545,ch_pi_2001_10_08_418_f,71,AN
plants,4,2,5,5,2,0,1,811,ch_pi_2001_10_08_418_f,72,AN
plants,3,2,2,8,2,0,1,484,ch_pi_2001_10_08_418_f,73,AN
plants,4,2,8,7,2,0,1,648,ch_pi_2001_10_08_418_f,74,AN
plants,3,2,7,5,2,0,1,421,ch_pi_2001_10_08_418_f,75,AN
plants,4,2,6,4,2,0,1,562,ch_pi_2001_10_08_418_f,76,AN
plants,3,2,7,3,2,0,1,550,ch_pi_2001_10_08_418_f,77,AN
plants,4,2,8,2,2,0,1,528,ch_pi_2001_10_08_418_f,78,AN
plants,3,2,2,5,2,0,1,689,ch_pi_2001_10_08_418_f,79,AN
plants,4,2,7,6,2,0,1,619,ch_pi_2001_10_08_418_f,80,AN
mixed,1,1,8,2,0,1,1,2519,ch_pi_2001_10_08_418_f,81,AN
mixed,2,1,1,4,0,0,1,1188,ch_pi_2001_10_08_418_f,82,AN
mixed,3,2,8,7,0,1,3,5000,ch_pi_2001_10_08_418_f,83,AN
mixed,4,2,3,2,0,0,1,1985,ch_pi_2001_10_08_418_f,84,AN
mixed,1,1,6,3,0,1,1,1592,ch_pi_2001_10_08_418_f,85,AN
mixed,2,1,3,7,0,0,1,940,ch_pi_2001_10_08_418_f,86,AN
mixed,3,2,1,5,0,1,1,1281,ch_pi_2001_10_08_418_f,87,AN
mixed,4,2,2,1,0,0,1,1109,ch_pi_2001_10_08_418_f,88,AN
mixed,1,1,7,4,0,1,1,1368,ch_pi_2001_10_08_418_f,89,AN
mixed,2,1,1,3,0,0,1,856,ch_pi_2001_10_08_418_f,90,AN
mixed,3,2,5,8,0,1,1,1011,ch_pi_2001_10_08_418_f,91,AN
mixed,4,2,4,2,0,0,1,899,ch_pi_2001_10_08_418_f,92,AN
mixed,1,1,7,1,0,1,1,1611,ch_pi_2001_10_08_418_f,93,AN
mixed,2,1,4,3,0,0,1,746,ch_pi_2001_10_08_418_f,94,AN
mixed,3,2,1,6,0,1,1,1013,ch_pi_2001_10_08_418_f,95,AN
mixed,4,2,4,5,0,0,1,674,ch_pi_2001_10_08_418_f,96,AN
mixed,1,1,5,7,0,1,1,1363,ch_pi_2001_10_08_418_f,97,AN
mixed,2,1,2,8,0,0,1,976,ch_pi_2001_10_08_418_f,98,AN
mixed,3,2,8,5,0,1,1,1528,ch_pi_2001_10_08_418_f,99,AN
mixed,4,2,6,2,0,0,1,2019,ch_pi_2001_10_08_418_f,100,AN
mixed,1,1,3,7,0,1,1,1323,ch_pi_2001_10_08_418_f,101,AN
mixed,2,1,4,5,0,0,1,673,ch_pi_2001_10_08_418_f,102,AN
mixed,3,2,1,2,0,1,1,4816,ch_pi_2001_10_08_418_f,103,AN
mixed,4,2,7,4,0,0,1,1748,ch_pi_2001_10_08_418_f,104,AN
mixed,1,1,6,5,0,1,1,1634,ch_pi_2001_10_08_418_f,105,AN
mixed,2,1,8,8,0,0,1,2002,ch_pi_2001_10_08_418_f,106,AN
mixed,3,2,4,6,0,1,1,1117,ch_pi_2001_10_08_418_f,107,AN
mixed,4,2,6,2,0,0,1,820,ch_pi_2001_10_08_418_f,108,AN
mixed,1,1,3,3,0,1,1,1145,ch_pi_2001_10_08_418_f,109,AN
mixed,2,1,1,8,0,0,1,512,ch_pi_2001_10_08_418_f,110,AN
mixed,3,2,6,5,0,1,1,786,ch_pi_2001_10_08_418_f,111,AN
mixed,4,2,2,6,0,0,1,435,ch_pi_2001_10_08_418_f,112,AN
mixed,1,1,4,2,0,1,1,790,ch_pi_2001_10_08_418_f,113,AN
mixed,2,1,8,1,0,0,1,876,ch_pi_2001_10_08_418_f,114,AN
mixed,3,2,6,4,0,1,1,1517,ch_pi_2001_10_08_418_f,115,AN
mixed,4,2,3,3,0,0,1,679,ch_pi_2001_10_08_418_f,116,AN
mixed,1,1,7,7,0,1,1,1784,ch_pi_2001_10_08_418_f,117,AN
mixed,2,1,6,8,0,0,1,1651,ch_pi_2001_10_08_418_f,118,AN
mixed,3,2,8,3,0,1,1,1777,ch_pi_2001_10_08_418_f,119,AN
mixed,4,2,7,8,0,0,1,696,ch_pi_2001_10_08_418_f,120,AN
food,1,1,2,1,1,1,1,3231,ir_pi_2002_01_22_765_f,1,AN
food,2,1,1,6,1,0,3,5000,ir_pi_2002_01_22_765_f,2,AN
food,1,1,6,5,1,0,1,4838,ir_pi_2002_01_22_765_f,3,AN
food,2,1,5,6,1,0,1,2339,ir_pi_2002_01_22_765_f,4,AN
food,1,1,6,7,1,0,1,941,ir_pi_2002_01_22_765_f,5,AN
food,2,1,3,8,1,0,1,790,ir_pi_2002_01_22_765_f,6,AN
food,1,1,8,3,1,0,1,840,ir_pi_2002_01_22_765_f,7,AN
food,2,1,6,7,1,0,1,841,ir_pi_2002_01_22_765_f,8,AN
food,1,1,3,4,1,0,1,644,ir_pi_2002_01_22_765_f,9,AN
food,2,1,7,3,1,0,1,1260,ir_pi_2002_01_22_765_f,10,AN
food,1,1,4,1,1,0,1,862,ir_pi_2002_01_22_765_f,11,AN
food,2,1,3,2,1,0,1,1086,ir_pi_2002_01_22_765_f,12,AN
food,1,1,4,1,1,0,1,723,ir_pi_2002_01_22_765_f,13,AN
food,2,1,3,2,1,0,1,764,ir_pi_2002_01_22_765_f,14,AN
food,1,1,6,4,1,0,1,1072,ir_pi_2002_01_22_765_f,15,AN
food,2,1,3,6,1,0,1,658,ir_pi_2002_01_22_765_f,16,AN
food,1,1,5,7,1,0,1,988,ir_pi_2002_01_22_765_f,17,AN
food,2,1,7,3,1,0,1,1035,ir_pi_2002_01_22_765_f,18,AN
food,1,1,6,7,1,0,1,779,ir_pi_2002_01_22_765_f,19,AN
food,2,1,8,1,1,0,1,648,ir_pi_2002_01_22_765_f,20,AN
food,1,1,3,7,1,0,1,578,ir_pi_2002_01_22_765_f,21,AN
food,2,1,4,4,1,0,1,678,ir_pi_2002_01_22_765_f,22,AN
food,1,1,1,6,1,0,1,621,ir_pi_2002_01_22_765_f,23,AN
food,2,1,7,7,1,0,1,541,ir_pi_2002_01_22_765_f,24,AN
food,1,1,3,4,1,0,1,493,ir_pi_2002_01_22_765_f,25,AN
food,2,1,1,3,1,0,1,601,ir_pi_2002_01_22_765_f,26,AN
food,1,1,3,7,1,0,1,437,ir_pi_2002_01_22_765_f,27,AN
food,2,1,7,5,1,0,1,572,ir_pi_2002_01_22_765_f,28,AN
food,1,1,2,8,1,0,1,533,ir_pi_2002_01_22_765_f,29,AN
food,2,1,4,4,1,0,1,769,ir_pi_2002_01_22_765_f,30,AN
food,1,1,7,3,1,0,1,652,ir_pi_2002_01_22_765_f,31,AN
food,2,1,2,2,1,0,1,853,ir_pi_2002_01_22_765_f,32,AN
food,1,1,1,7,1,0,1,583,ir_pi_2002_01_22_765_f,33,AN
food,2,1,7,6,1,0,1,860,ir_pi_2002_01_22_765_f,34,AN
food,1,1,4,8,1,0,1,500,ir_pi_2002_01_22_765_f,35,AN
food,2,1,3,1,1,0,1,499,ir_pi_2002_01_22_765_f,36,AN
food,1,1,5,7,1,0,2,405,ir_pi_2002_01_22_765_f,37,AN
food,2,1,6,3,1,0,1,723,ir_pi_2002_01_22_765_f,38,AN
food,1,1,4,7,1,0,1,588,ir_pi_2002_01_22_765_f,39,AN
food,2,1,5,1,1,0,1,812,ir_pi_2002_01_22_765_f,40,AN
plants,3,2,2,3,2,1,1,1440,ir_pi_2002_01_22_765_f,41,AN
plants,4,2,7,1,2,0,1,934,ir_pi_2002_01_22_765_f,42,AN
plants,3,2,1,6,2,0,1,669,ir_pi_2002_01_22_765_f,43,AN
plants,4,2,5,4,2,0,1,762,ir_pi_2002_01_22_765_f,44,AN
plants,3,2,1,3,2,0,1,728,ir_pi_2002_01_22_765_f,45,AN
plants,4,2,2,6,2,0,1,658,ir_pi_2002_01_22_765_f,46,AN
plants,3,2,1,1,2,0,1,654,ir_pi_2002_01_22_765_f,47,AN
plants,4,2,8,7,2,0,1,732,ir_pi_2002_01_22_765_f,48,AN
plants,3,2,3,1,2,0,1,666,ir_pi_2002_01_22_765_f,49,AN
plants,4,2,5,5,2,0,1,647,ir_pi_2002_01_22_765_f,50,AN
plants,3,2,1,2,2,0,1,801,ir_pi_2002_01_22_765_f,51,AN
plants,4,2,8,3,2,0,1,1646,ir_pi_2002_01_22_765_f,52,AN
plants,3,2,5,7,2,0,1,614,ir_pi_2002_01_22_765_f,53,AN
plants,4,2,3,8,2,0,1,714,ir_pi_2002_01_22_765_f,54,AN
plants,3,2,7,1,2,0,1,606,ir_pi_2002_01_22_765_f,55,AN
plants,4,2,3,8,2,0,1,593,ir_pi_2002_01_22_765_f,56,AN
plants,3,2,8,7,2,0,1,684,ir_pi_2002_01_22_765_f,57,AN
plants,4,2,4,6,2,0,1,617,ir_pi_2002_01_22_765_f,58,AN
plants,3,2,2,5,2,0,1,557,ir_pi_2002_01_22_765_f,59,AN
plants,4,2,5,8,2,0,1,567,ir_pi_2002_01_22_765_f,60,AN
plants,3,2,2,2,2,0,1,631,ir_pi_2002_01_22_765_f,61,AN
plants,4,2,8,7,2,0,1,643,ir_pi_2002_01_22_765_f,62,AN
plants,3,2,2,8,2,0,1,955,ir_pi_2002_01_22_765_f,63,AN
plants,4,2,5,6,2,0,1,550,ir_pi_2002_01_22_765_f,64,AN
plants,3,2,8,5,2,0,1,525,ir_pi_2002_01_22_765_f,65,AN
plants,4,2,6,6,2,0,1,577,ir_pi_2002_01_22_765_f,66,AN
plants,3,2,5,3,2,0,1,557,ir_pi_2002_01_22_765_f,67,AN
plants,4,2,1,4,2,0,1,651,ir_pi_2002_01_22_765_f,68,AN
plants,3,2,2,2,2,0,1,530,ir_pi_2002_01_22_765_f,69,AN
plants,4,2,3,4,2,0,1,539,ir_pi_2002_01_22_765_f,70,AN
plants,3,2,2,2,2,0,1,475,ir_pi_2002_01_22_765_f,71,AN
plants,4,2,1,6,2,0,1,581,ir_pi_2002_01_22_765_f,72,AN
plants,3,2,8,5,2,0,1,1142,ir_pi_2002_01_22_765_f,73,AN
plants,4,2,3,7,2,0,1,518,ir_pi_2002_01_22_765_f,74,AN
plants,3,2,4,4,2,0,1,538,ir_pi_2002_01_22_765_f,75,AN
plants,4,2,6,5,2,0,1,544,ir_pi_2002_01_22_765_f,76,AN
plants,3,2,8,1,2,0,1,566,ir_pi_2002_01_22_765_f,77,AN
plants,4,2,4,7,2,0,1,569,ir_pi_2002_01_22_765_f,78,AN
plants,3,2,6,1,2,0,1,1301,ir_pi_2002_01_22_765_f,79,AN
plants,4,2,2,7,2,0,1,588,ir_pi_2002_01_22_765_f,80,AN
mixed,1,1,7,6,0,1,1,3276,ir_pi_2002_01_22_765_f,81,AN
mixed,2,1,5,8,0,0,1,1316,ir_pi_2002_01_22_765_f,82,AN
mixed,3,2,7,3,0,1,1,1492,ir_pi_2002_01_22_765_f,83,AN
mixed,4,2,3,4,0,0,1,974,ir_pi_2002_01_22_765_f,84,AN
mixed,1,1,1,3,0,1,1,1372,ir_pi_2002_01_22_765_f,85,AN
mixed,2,1,7,4,0,0,1,984,ir_pi_2002_01_22_765_f,86,AN
mixed,3,2,4,7,0,1,1,1941,ir_pi_2002_01_22_765_f,87,AN
mixed,4,2,8,3,0,0,1,3140,ir_pi_2002_01_22_765_f,88,AN
mixed,1,1,2,2,0,1,1,1541,ir_pi_2002_01_22_765_f,89,AN
mixed,2,1,7,6,0,0,1,1188,ir_pi_2002_01_22_765_f,90,AN
mixed,3,2,8,4,0,1,1,1297,ir_pi_2002_01_22_765_f,91,AN
mixed,4,2,4,1,0,0,1,697,ir_pi_2002_01_22_765_f,92,AN
mixed,1,1,8,8,0,1,1,2222,ir_pi_2002_01_22_765_f,93,AN
mixed,2,1,4,5,0,0,1,786,ir_pi_2002_01_22_765_f,94,AN
mixed,3,2,1,7,0,1,1,1252,ir_pi_2002_01_22_765_f,95,AN
mixed,4,2,3,4,0,0,1,759,ir_pi_2002_01_22_765_f,96,AN
mixed,1,1,2,2,0,1,1,1181,ir_pi_2002_01_22_765_f,97,AN
mixed,2,1,1,7,0,0,1,711,ir_pi_2002_01_22_765_f,98,AN
mixed,3,2,6,5,0,1,1,840,ir_pi_2002_01_22_765_f,99,AN
mixed,4,2,7,6,0,0,1,730,ir_pi_2002_01_22_765_f,100,AN
mixed,1,1,8,3,0,1,1,1046,ir_pi_2002_01_22_765_f,101,AN
mixed,2,1,7,8,0,0,1,1069,ir_pi_2002_01_22_765_f,102,AN
mixed,3,2,6,5,0,1,1,1156,ir_pi_2002_01_22_765_f,103,AN
mixed,4,2,3,4,0,0,1,615,ir_pi_2002_01_22_765_f,104,AN
mixed,1,1,6,1,0,1,1,1108,ir_pi_2002_01_22_765_f,105,AN
mixed,2,1,1,3,0,0,1,609,ir_pi_2002_01_22_765_f,106,AN
mixed,3,2,2,5,0,1,1,1197,ir_pi_2002_01_22_765_f,107,AN
mixed,4,2,6,2,0,0,1,686,ir_pi_2002_01_22_765_f,108,AN
mixed,1,1,7,7,0,1,1,1130,ir_pi_2002_01_22_765_f,109,AN
mixed,2,1,6,3,0,0,1,661,ir_pi_2002_01_22_765_f,110,AN
mixed,3,2,8,5,0,1,1,684,ir_pi_2002_01_22_765_f,111,AN
mixed,4,2,1,8,0,0,1,544,ir_pi_2002_01_22_765_f,112,AN
mixed,1,1,2,5,0,1,1,695,ir_pi_2002_01_22_765_f,113,AN
mixed,2,1,4,7,0,0,1,579,ir_pi_2002_01_22_765_f,114,AN
mixed,3,2,6,1,0,1,1,1923,ir_pi_2002_01_22_765_f,115,AN
mixed,4,2,2,6,0,0,1,569,ir_pi_2002_01_22_765_f,116,AN
mixed,1,1,6,5,0,1,1,829,ir_pi_2002_01_22_765_f,117,AN
mixed,2,1,2,8,0,0,1,755,ir_pi_2002_01_22_765_f,118,AN
mixed,3,2,3,5,0,1,1,813,ir_pi_2002_01_22_765_f,119,AN
mixed,4,2,4,7,0,0,1,467,ir_pi_2002_01_22_765_f,120,AN
food,1,1,5,8,1,1,1,1535,fe_ma_1998_06_29_257_f,1,AN
food,2,1,1,7,1,0,1,1274,fe_ma_1998_06_29_257_f,2,AN
food,1,1,6,5,1,0,1,961,fe_ma_1998_06_29_257_f,3,AN
food,2,1,7,2,1,0,1,1087,fe_ma_1998_06_29_257_f,4,AN
food,1,1,4,4,1,0,1,823,fe_ma_1998_06_29_257_f,5,AN
food,2,1,3,7,1,0,1,1519,fe_ma_1998_06_29_257_f,6,AN
food,1,1,5,1,1,0,1,884,fe_ma_1998_06_29_257_f,7,AN
food,2,1,8,2,1,0,1,2017,fe_ma_1998_06_29_257_f,8,AN
food,1,1,4,7,1,0,1,881,fe_ma_1998_06_29_257_f,9,AN
food,2,1,6,3,1,0,1,1405,fe_ma_1998_06_29_257_f,10,AN
food,1,1,5,7,1,0,1,939,fe_ma_1998_06_29_257_f,11,AN
food,2,1,2,2,1,0,1,851,fe_ma_1998_06_29_257_f,12,AN
food,1,1,8,1,1,0,1,762,fe_ma_1998_06_29_257_f,13,AN
food,2,1,3,5,1,0,1,772,fe_ma_1998_06_29_257_f,14,AN
food,1,1,5,8,1,0,1,755,fe_ma_1998_06_29_257_f,15,AN
food,2,1,7,3,1,0,1,664,fe_ma_1998_06_29_257_f,16,AN
food,1,1,5,1,1,0,1,891,fe_ma_1998_06_29_257_f,17,AN
food,2,1,4,4,1,0,1,786,fe_ma_1998_06_29_257_f,18,AN
food,1,1,5,5,1,0,1,695,fe_ma_1998_06_29_257_f,19,AN
food,2,1,1,1,1,0,1,775,fe_ma_1998_06_29_257_f,20,AN
food,1,1,4,4,1,0,1,948,fe_ma_1998_06_29_257_f,21,AN
food,2,1,3,8,1,0,1,752,fe_ma_1998_06_29_257_f,22,AN
food,1,1,2,2,1,0,1,819,fe_ma_1998_06_29_257_f,23,AN
food,2,1,8,8,1,0,1,959,fe_ma_1998_06_29_257_f,24,AN
food,1,1,1,7,1,0,1,853,fe_ma_1998_06_29_257_f,25,AN
food,2,1,6,5,1,0,1,660,fe_ma_1998_06_29_257_f,26,AN
food,1,1,3,6,1,0,1,620,fe_ma_1998_06_29_257_f,27,AN
food,2,1,7,2,1,0,1,624,fe_ma_1998_06_29_257_f,28,AN
food,1,1,3,5,1,0,1,701,fe_ma_1998_06_29_257_f,29,AN
food,2,1,1,3,1,0,1,827,fe_ma_1998_06_29_257_f,30,AN
food,1,1,3,8,1,0,1,658,fe_ma_1998_06_29_257_f,31,AN
food,2,1,5,2,1,0,1,699,fe_ma_1998_06_29_257_f,32,AN
food,1,1,6,8,1,0,1,946,fe_ma_1998_06_29_257_f,33,AN
food,2,1,2,4,1,0,1,736,fe_ma_1998_06_29_257_f,34,AN
food,1,1,8,7,1,0,1,1542,fe_ma_1998_06_29_257_f,35,AN
food,2,1,6,6,1,0,1,793,fe_ma_1998_06_29_257_f,36,AN
food,1,1,4,5,1,0,1,632,fe_ma_1998_06_29_257_f,37,AN
food,2,1,2,2,1,0,1,758,fe_ma_1998_06_29_257_f,38,AN
food,1,1,7,8,1,0,1,733,fe_ma_1998_06_29_257_f,39,AN
food,2,1,3,7,1,0,1,968,fe_ma_1998_06_29_257_f,40,AN
plants,3,2,5,5,2,1,1,1565,fe_ma_1998_06_29_257_f,41,AN
plants,4,2,2,2,2,0,1,1062,fe_ma_1998_06_29_257_f,42,AN
plants,3,2,1,5,2,0,1,621,fe_ma_1998_06_29_257_f,43,AN
plants,4,2,7,2,2,0,1,732,fe_ma_1998_06_29_257_f,44,AN
plants,3,2,8,6,2,0,1,1247,fe_ma_1998_06_29_257_f,45,AN
plants,4,2,4,7,2,0,1,839,fe_ma_1998_06_29_257_f,46,AN
plants,3,2,1,2,2,0,1,780,fe_ma_1998_06_29_257_f,47,AN
plants,4,2,5,3,2,0,1,844,fe_ma_1998_06_29_257_f,48,AN
plants,3,2,7,2,2,0,1,532,fe_ma_1998_06_29_257_f,49,AN
plants,4,2,2,4,2,0,1,577,fe_ma_1998_06_29_257_f,50,AN
plants,3,2,3,3,2,0,1,606,fe_ma_1998_06_29_257_f,51,AN
plants,4,2,5,7,2,0,1,546,fe_ma_1998_06_29_257_f,52,AN
plants,3,2,2,1,2,0,1,1295,fe_ma_1998_06_29_257_f,53,AN
plants,4,2,5,5,2,0,1,814,fe_ma_1998_06_29_257_f,54,AN
plants,3,2,7,3,2,0,1,650,fe_ma_1998_06_29_257_f,55,AN
plants,4,2,1,1,2,0,1,1131,fe_ma_1998_06_29_257_f,56,AN
plants,3,2,7,4,2,0,1,631,fe_ma_1998_06_29_257_f,57,AN
plants,4,2,2,5,2,0,1,606,fe_ma_1998_06_29_257_f,58,AN
plants,3,2,7,7,2,0,1,565,fe_ma_1998_06_29_257_f,59,AN
plants,4,2,5,8,2,0,1,632,fe_ma_1998_06_29_257_f,60,AN
plants,3,2,8,7,2,0,1,584,fe_ma_1998_06_29_257_f,61,AN
plants,4,2,1,1,2,0,1,548,fe_ma_1998_06_29_257_f,62,AN
plants,3,2,7,7,2,0,1,854,fe_ma_1998_06_29_257_f,63,AN
plants,4,2,1,5,2,0,1,760,fe_ma_1998_06_29_257_f,64,AN
plants,3,2,3,3,2,0,1,714,fe_ma_1998_06_29_257_f,65,AN
plants,4,2,1,8,2,0,1,622,fe_ma_1998_06_29_257_f,66,AN
plants,3,2,2,2,2,0,1,549,fe_ma_1998_06_29_257_f,67,AN
plants,4,2,5,1,2,0,1,764,fe_ma_1998_06_29_257_f,68,AN
plants,3,2,1,6,2,0,1,783,fe_ma_1998_06_29_257_f,69,AN
plants,4,2,3,7,2,0,1,981,fe_ma_1998_06_29_257_f,70,AN
plants,3,2,7,6,2,0,1,629,fe_ma_1998_06_29_257_f,71,AN
plants,4,2,3,3,2,0,1,687,fe_ma_1998_06_29_257_f,72,AN
plants,3,2,5,1,2,0,1,873,fe_ma_1998_06_29_257_f,73,AN
plants,4,2,1,2,2,0,1,548,fe_ma_1998_06_29_257_f,74,AN
plants,3,2,8,5,2,0,1,651,fe_ma_1998_06_29_257_f,75,AN
plants,4,2,7,7,2,0,1,750,fe_ma_1998_06_29_257_f,76,AN
plants,3,2,2,4,2,0,1,649,fe_ma_1998_06_29_257_f,77,AN
